node;clustering_coeffs;name_metrics;name_dataset;followers;popularity;genres;chart_hits
0DHjs5PaaEIH3R1G8eBYfk;1.0;Charlie Kdm;Charlie Kdm;49.0;19.0;[];
0DN2PEOhfbZF1GdxqjILyK;1.0;I Am El Negro;I Am El Negro;6685.0;36.0;[];
0DfXOhUve7dNuy34H95vqS;1.0;Styline;Styline;5193.0;28.0;[];
0DhNuFbVSHFGngxFhCMx5D;1.0;s;s;21.0;3.0;[];
0DhprLDFQGaundr4WVi9P1;1.0;Sylvia Tosun;Sylvia Tosun;2559.0;35.0;['vocal trance'];
0Di2dFCqqFFNtoBj69l4rK;1.0;Rootzmans;Rootzmans;191.0;14.0;[];
0DiyRepAGsRjQvX3h3mIzQ;1.0;Nininho Vaz Maia;Nininho Vaz Maia;205.0;26.0;[];
0Dr1nbwa1KW5wHYUCsrnAF;1.0;Metah;Metah;454.0;25.0;[];
0DtuqUyBMjKumYHiEUpZ0H;1.0;Tuklan;Tuklan;3226.0;32.0;[];
0DuYSRvc4ndTHeCvahL0Tc;1.0;Fells x Joziff Jordan;Fells x Joziff Jordan;16.0;2.0;[];
0E0uWMihe8T7CfDO37S3QU;1.0;慢慢說;慢慢說;3878.0;20.0;['taiwan pop'];['tw (2)']
0E6Z3xv7Qc9FKTbeApjSMw;1.0;Goyo;Goyo;329.0;15.0;[];
0E94vn1pi6v3e234CgKP92;1.0;Paolo Francesco;Paolo Francesco;64.0;3.0;[];
0ECnuHpIHvNfbpOdR7pIOY;1.0;Bogaa;Bogaa;269.0;12.0;[];
0EDZQUa9meVsHIOGMAdFqj;1.0;The Phat Crew;The Phat Crew;97.0;1.0;[];
0EIQWgE9cf4ct9ClIi0C9Y;1.0;Vytor Senna;Vytor Senna;43.0;3.0;[];
0EJe5gUmpf6NraeLEyFF7E;1.0;Bora Hışır;Bora Hışır;4271.0;36.0;['turkish trap pop'];
0EKkjPYSrgM98RLszWTFbz;1.0;Dafiend;Dafiend;29.0;33.0;[];
0ELZFNuMB2AI0xMni2woNx;1.0;Rich Rose;Rich Rose;143.0;5.0;[];
0ELxi2SkkovP6w5iUZhMly;1.0;K. Krishna Chaitanya;K. Krishna Chaitanya;15.0;24.0;[];
0EMbYln4tFooKUTDS2ipkg;1.0;Jimmy Cozier;Jimmy Cozier;1348.0;17.0;[];
0EN6IB6xYR1V1OSmUHpSnr;1.0;Naida Beslagic;Naida Beslagic;1264.0;18.0;[];
0EQ2NcRLJW79hBwdKsQdsC;1.0;Arturo;Arturo;168.0;19.0;['italian punk'];
0EQ3VNemPV27WZ3a9AsXQN;1.0;Dannic;Dannic;1.0;0.0;[];
0EVkdBSznTYI9wxwATZAFn;1.0;Aarpa;Aarpa;198.0;26.0;[];
0EeClg7lkqnBIA8Agit9tm;1.0;Marian Lichtman;Marian Lichtman;210.0;31.0;[];
0EhiryMrdvuoQeN63sHXyS;1.0;DJ Cris Fontedofunk;DJ Cris Fontedofunk;465.0;20.0;[];
0EmioUrT5ZIveHOQnDcTGM;1.0;Dilan Balkay;Dilan Balkay;8292.0;43.0;['turkish alt pop'];
0Epl7kpJAmbXgF7s72GfWV;1.0;Sékou;Sékou;53.0;17.0;[];
0EvzNtwgD8c2BeaS6dMC6g;1.0;Mc Rjota;Mc Rjota;990.0;33.0;[];
0Ey3fpMLCQbymPGdJsjSB0;1.0;Moombahton;Moombahton;471.0;3.0;[];
0EyZITQ2WkFNHbixntxtJR;1.0;Poeta Callejero;Poeta Callejero;1.0;11.0;[];
0EzdKL71gSNlSxnAmEQeGV;1.0;Andreea Balan;Andreea Balan;71541.0;28.0;['classic romanian pop', 'romanian pop'];
0F0Sn02wYMuAjPd62JoW8j;1.0;International Special;International Special;708.0;6.0;[];
0F3lC4Bfyf7mKrkCiXPAaO;1.0;Paveier;Paveier;22145.0;38.0;['german rock', 'karneval', 'kolsche karneval', 'partyschlager'];
0F4kRjMBP6NrjpEBEoL0Xb;1.0;Kaptaan;Kaptaan;1732.0;56.0;[];
0F6yRPhUj9fUzWn0z3ysyr;1.0;Shooter Jennings;Shooter Jennings;177873.0;49.0;['outlaw country', 'roots americana'];
0FCCRenjrFtpr2x3IEWW0j;1.0;Barrett Deems;Barrett Deems;42.0;11.0;[];
0FDL37gY8GetvvoQhd8HYU;1.0;THIRTY RACK;THIRTY RACK;2410.0;42.0;[];
0FFC8Lc5IxhtWUoiY1eYQ9;1.0;DJ Lil Beat;DJ Lil Beat;2.0;6.0;[];
0FFa4QdxeEcPI6xd0pPxeI;1.0;FRO;FRO;17494.0;47.0;['turkish trap pop'];
0FMb5Kl4FyhDSHXAAgWG37;1.0;El Sangui;El Sangui;1.0;0.0;[];
0FXbMkTPi7e2AhScz1Mptk;1.0;Cali Rozeta;Cali Rozeta;120.0;16.0;[];
0FYr1rIVhjUSpohp3sV4So;1.0;Shreya Sreekumar;Shreya Sreekumar;1.0;1.0;[];
0FaNKlVIO6bniKMMzWB3Lo;1.0;Gaiaf;Gaiaf;22.0;18.0;[];
0Fn4agIyGMwQsKHrx1i8Dn;1.0;Andy Moor;Andy Moor;66121.0;44.0;['progressive house', 'progressive trance', 'trance', 'uplifting trance'];
0FrOmjqDVlFKyiEanZnxj0;1.0;Hữu Khương;Hữu Khương;4.0;0.0;[];
0FwFGRp5bp9KWyPiCI1CYX;1.0;Mouad Locos;Mouad Locos;821.0;35.0;[];
0FwOmu37s0op2sjxZBBPDf;1.0;Richard Tchaikovsky;Richard Tchaikovsky;1.0;4.0;[];
0FzUi7Rr1FZQACaxqypiIW;1.0;Charmaine Campañer;Charmaine Campañer;3.0;14.0;[];
0G3LNs8mNybPoWy19c4ljz;1.0;Dj Samira;Dj Samira;71.0;1.0;[];
0GB9JwyieSfl4FONkheT6k;1.0;CH (GMD);CH (GMD);130.0;49.0;[];
0GIFTbUHTZfEHaGy2ZsI0E;1.0;Vanessa Falk;Vanessa Falk;1400.0;19.0;[];
0GJV0odQronLGSGHpepMZQ;1.0;Dot Legacy;Dot Legacy;1757.0;7.0;[];
0GJnVOotvnAmZvUYL8Kpmx;1.0;Eric Vloeimans;Eric Vloeimans;9108.0;33.0;['dutch jazz', 'jazz brass'];
0GOpRupIa7iPCJNPQoupkP;1.0;Meikan;Meikan;11.0;4.0;[];
0GTVXm6PGdavua3mxWWYeg;1.0;Duvoh;Duvoh;571.0;19.0;[];
0GW3H49Yh8m67FpqZgKh86;1.0;Chente Ydrake;Chente Ydrake;39.0;2.0;[];
0GdhrNbXSn4TOvqinRC076;1.0;Santiago Ibarra;Santiago Ibarra;769.0;36.0;[];
0GhHtFklzFecqyUl5mgQ8w;1.0;Equal;Equal;1804.0;22.0;[];
0GiAC4VvvYCypjRH6IiasK;1.0;Surya Ragunaathan;Surya Ragunaathan;83.0;63.0;[];
0GjUiQkdAqVHhnaLJMDq9r;1.0;Súper Neno Man;Súper Neno Man;75.0;14.0;[];
0GjmHecf3cA6aWnPalC7RK;1.0;skinny;skinny;12.0;17.0;[];
0GoxJx0DDRUDexIwZgcmjF;1.0;Mathews Pulickan;Mathews Pulickan;52.0;21.0;[];
0GtgdJ7DF3gH8f2029g1WW;1.0;crownedYung;crownedYung;835.0;30.0;[];
0GwD39973hequT7QqqWBCF;1.0;lumu;lumu;2.0;32.0;[];
0GxE0YzYFBhm47MJ33wqVV;1.0;Mellito;Mellito;31.0;20.0;[];
0GzuUCOvpwtAAM0tb6tfvl;1.0;湯駿業;湯駿業;331.0;13.0;[];
0H0ecXlhDYTUGUNYlALEg0;1.0;Show Banga;Show Banga;22471.0;27.0;['cali rap', 'west coast trap'];
0H1KzvN1KUEJKynDMqLW0Z;1.0;Ekaterina Sizova;Ekaterina Sizova;67.0;23.0;[];
0H2JI2wzXcqbHvG8u4S0yY;1.0;Eric Chase;Eric Chase;9.0;9.0;[];
0H2m9fNCvIEA2JuFMFfLES;1.0;G-Nomo;G-Nomo;81.0;5.0;['electro bailando'];
0H6ijfXujQIcBsk75AjObm;1.0;Mama Marjas;Mama Marjas;17767.0;32.0;['italian reggae'];
0H8DQXB1lKU8QExRbpOndQ;1.0;Đoàn Minh;Đoàn Minh;194.0;9.0;[];
0HAG9wQn8qor9G2rLQp3DB;1.0;Spisek Jednego;Spisek Jednego;370.0;11.0;[];
0HGQAjDpEhPZOxY0ZFuaX5;1.0;Fvturistic;Fvturistic;611.0;1.0;[];
0HHwltUY2t0xMVthBFb9sy;1.0;JG Beats;JG Beats;14.0;13.0;[];
0HIjJpPRPdLjpaReFDqnUk;1.0;Cheikh Mourad;Cheikh Mourad;16478.0;26.0;['rai', 'rai algerien'];
0HIkSf75790rfKalf96kxG;1.0;Golani;Golani;9574.0;31.0;['romanian trap'];
0HIpVOzrDwqiI5wP56soMK;1.0;Saim Bhat;Saim Bhat;6758.0;51.0;[];
0HJsX1aTdgG1VDIRDiseSJ;1.0;Sarah Barrios;Sarah Barrios;28376.0;49.0;['alt z'];
0HXMMVQy5IrTOHU84Llzfs;1.0;Velvet Aduk;Velvet Aduk;1564.0;25.0;['lagu sabahan'];
0HY2AZfmbhTxuL1h0D7Zsp;1.0;DJ Limun;DJ Limun;6.0;9.0;[];
0HYh9yevWYZR33qIMkwOoh;1.0;Kühn Male Choir;Kühn Male Choir;2.0;1.0;[];
0HbZDclhUCyXREOtmSWj7C;1.0;BABYFACE BAX;BABYFACE BAX;489.0;30.0;[];
0HfVyryX9l4wVTWHCE1IAL;1.0;Olli Collins;Olli Collins;18.0;7.0;[];
0HhxIvayxFuvosCf4jVHds;1.0;דורון גוברמן;דורון גוברמן;26.0;15.0;[];
0HiavH73VhiAkavoAAOLUD;1.0;Webb;Webb;937.0;34.0;['dutch hip hop'];
0Hk2z7BXmUi5FnRmpMGkKz;1.0;Lil 1;Lil 1;254.0;13.0;[];
0HqwdcJfwWJ8AfCvUUlMVW;1.0;Skander;Skander;1339.0;28.0;[];
0HrduboguaavTbDgpOflee;1.0;Luci J;Luci J;17477.0;40.0;['pinoy hip hop', 'tagalog rap'];
0HspbEdYue08iRrGtnG0YY;1.0;ddp;ddp;3817.0;40.0;[];
0HxGZsXn3bOWU8MlYhiiWq;1.0;Aftab Hashim Sabri;Aftab Hashim Sabri;59.0;7.0;[];
0HztUbIrnYncwIxzpSfC5a;1.0;Hanna Hansen;Hanna Hansen;1.0;1.0;[];
0I0OUk5bA1syMz89voesU1;1.0;Nu:Tone;Nu:Tone;0.0;0.0;[];
0I0dXOTO0xHs6DZEiL556a;1.0;LöstFolk;LöstFolk;2149.0;22.0;['swedish reggae'];
0I9ypY8cPMh1a3N3Yra40T;1.0;Xperience;Xperience;3037.0;33.0;['hardcore breaks'];
0ICe5vwuONWq0QwRojNYSa;1.0;João Carreiro & Capataz;João Carreiro & Capataz;814855.0;47.0;['sertanejo', 'sertanejo pop', 'sertanejo universitario'];
0IQvFUPc6CTOu387l9TV2J;1.0;Yung Joey;Yung Joey;2251.0;10.0;[];
0IS2bjyHeQTvHcnFE3lZLB;1.0;Tywezz ''el Protocolo'';Tywezz ''el Protocolo'';29.0;5.0;[];
0IXLzI3ByrvHPIANdHHVok;1.0;Starcé;Starcé;18.0;14.0;[];
0IYctk4zZNrGlxLmWgQ88H;1.0;Seidosimba;Seidosimba;1167.0;20.0;['sudanese hip hop'];
0IbD9X6mgxyaIKT3aqzioT;1.0;Harrison;Harrison;11286.0;39.0;['future funk', 'toronto indie'];
0IgqyBnmTWYYN4e8IjLb41;1.0;Deon Custom;Deon Custom;15926.0;29.0;['future bass', 'gaming edm', 'vapor twitch'];
0ImFWWz28boXRe1LUBQEfl;1.0;Blasé & Luxo;Blasé & Luxo;1078.0;20.0;[];
0Ir4hjJIxt7uIhWZDUWY6x;1.0;MEKKAWY;MEKKAWY;108.0;8.0;[];
0IuX79rMV26eXYdsigK2S0;1.0;Tyree;Tyree;2114.0;20.0;['chicago house', 'classic house', 'hip house', 'nz hip hop'];
0IvKklRNgPudWwleu6wiI0;1.0;Amir-John Haddad;Amir-John Haddad;832.0;33.0;['flamenco guitar'];
0Ix8VdcAuHEG913ZtibvEw;1.0;Thomeboydontkill;Thomeboydontkill;1084.0;23.0;[];
0J9zI7ZZt5me1uWTbz3w4n;1.0;DJ Loiro;DJ Loiro;4.0;20.0;[];
0JBoAOvXNu0zco9DPeg9KD;1.0;iLL Wayno;iLL Wayno;3054.0;26.0;['viral rap'];
0JDnhyOeoY8JiwgZR1uofe;1.0;DJ Juan ZM;DJ Juan ZM;124.0;18.0;[];
0JP3kmkFK32jTcsDEnYYAr;1.0;Max Collins;Max Collins;657.0;23.0;[];
0Ja9yL6PS5FBnGJimpx504;1.0;Kevin Cossom;Kevin Cossom;3068.0;33.0;[];
0JiJAnIcUl4tPXTx72cFgx;1.0;Jeykey;Jeykey;59.0;1.0;[];
0JqlUcGSL0pX3GMKfdTUwk;1.0;Tom Field;Tom Field;1011.0;38.0;['belgian edm'];
0JqmVaYAYysklkYuiYPi2q;1.0;Ahimas;Ahimas;209.0;5.0;[];
0JrZ7I50iqRoiPc60m8ony;1.0;Faixa Rosa;Faixa Rosa;61.0;56.0;[];
0JrxmTa2S3lPxA1nPBswlg;1.0;Davy;Davy;21.0;7.0;[];
0JsEu4bfMtGZeV7YhANSTf;1.0;Divya Vijay;Divya Vijay;59.0;38.0;[];
0JwLuFNpj31rISXtPAuA6M;1.0;Kashin;Kashin;2237.0;32.0;[];
0Jy4xANFq1oRDNUrwQcsnA;1.0;Bla$e Kid;Bla$e Kid;793.0;17.0;['korean trap'];
0K1e3OHO8IQ2pUIswWZDUl;1.0;Mc Vitinho ZS;Mc Vitinho ZS;160.0;26.0;[];
0KA2hhvBonXt0beh3NuRjh;1.0;Raphael Ragucci;Raphael Ragucci;592.0;25.0;[];
0KA4BF3xL0wSVEY5ovpEru;1.0;Liiljay;Liiljay;6235.0;38.0;[];
0KGSlY9ofuOvZzDm27GXSB;1.0;Sujeto;Sujeto;286.0;24.0;[];
0KLlOrjHK4v72njlKIGiCY;1.0;Rajendra Acharya;Rajendra Acharya;119.0;20.0;[];
0KMvNa9hacj7I16cmapuGG;1.0;Juan Son;Juan Son;100125.0;41.0;['guadalajara indie', 'latin alternative', 'latin rock', 'mexican indie', 'mexican rock', 'rock en espanol'];
0KOrS1vIyPI4RNJ80VUY8l;1.0;Mauricio Renfigo;Mauricio Renfigo;4.0;17.0;[];
0KTSsQ7hzNymF8UvrhyBcE;1.0;Cheikh MC;Cheikh MC;2596.0;21.0;['musique comorienne'];
0KTlgyFCm6zU6ssI65OKOL;1.0;Yuri e Will;Yuri e Will;552.0;24.0;['piseiro'];
0KgOWYMOSxsJIt6RSIFOQj;1.0;Blandevann;Blandevann;59.0;17.0;['russelater'];
0Kq9Zv9dZ3tbePa9QqoXEe;1.0;Lukinha 062;Lukinha 062;128.0;19.0;[];
0KvIM5xL7dN1difYwTjHul;1.0;Matias Alegria;Matias Alegria;926.0;16.0;[];
0KypRfY8OUB9JQY5S3uzdc;1.0;Mark B;Mark B;1.0;3.0;[];
0KzZ5LjDGSBTw14tSiqIW3;1.0;ФРИК ПАТИ;ФРИК ПАТИ;13732.0;34.0;['russian rave'];
0L1eKUNC9p5pxnDiehqoPM;1.0;abdr.;abdr.;16027.0;35.0;['kazakh hip hop', 'kazakh pop'];
0L5f9aJIaxQXTipZ7uQYiC;1.0;Bheems Ceciroleo;Bheems Ceciroleo;32345.0;49.0;['tollywood'];
0LDdvo435ggY6GI865ymrk;1.0;Diego Aldn;Diego Aldn;233.0;23.0;['slovak hip hop'];
0LJ2EQmZqB05sPEtr1nTuI;1.0;Nohost;Nohost;120.0;6.0;[];
0LPZ5avnFm1t8AMOZNhieS;1.0;Kirki Chi;Kirki Chi;5.0;15.0;[];
0LpoLv5U6f0AXdxjGJRP15;1.0;T Mula;T Mula;1547.0;19.0;[];
0LqSWTlLvalcwFJjdj4fil;1.0;Ipsitaa;Ipsitaa;18309.0;38.0;[];
0LuyovjuSQsYTb0CU65FbL;1.0;Michael McCrae;Michael McCrae;0.0;2.0;[];
0LvFYOmzIE0YmYp3Tt3LjD;1.0;Papo Diesel;Papo Diesel;19.0;24.0;[];
0M5jajdpOvbua27kLNVsan;1.0;MAAC;MAAC;1.0;1.0;[];
0M9ialOEheCZa8tu5LqdI0;1.0;Nils-Eric Fougstedt;Nils-Eric Fougstedt;17.0;3.0;['finnish classical'];
0MIlVcFgL7pDFqaZRmYDeE;1.0;Weiss;Weiss;100.0;4.0;[];
0MJMAA50iJLNhohePzaS7E;1.0;Skorup;Skorup;4407.0;30.0;['polish alternative rap', 'polish hip hop'];
0MKXfU5FE1XTnBqidtQZSs;1.0;Mc Game;Mc Game;180.0;18.0;[];
0MMvhtfFn1izZ6EeSSPBQW;1.0;VoVanDuc;VoVanDuc;3443.0;36.0;['viet lo-fi'];
0MStajagBgKiIyGEsAT0Hx;1.0;German Gualey;German Gualey;39.0;16.0;[];
0MUw4gpzylyuo6ESdQZO8X;1.0;Sergio Kiss;Sergio Kiss;6.0;4.0;[];
0MZdNmWMdt0PQwiyXz93XD;1.0;Huỳnh Nguyễn Công Bằng;Huỳnh Nguyễn Công Bằng;1943.0;16.0;['vietnamese bolero'];
0Mb4ieQOX8g5d8lnjdCVZ2;1.0;J.Derobie;J.Derobie;3568.0;23.0;['ghanaian pop'];
0Mh0niFl2GyR7Gm55MhfpF;1.0;Bandman Kevo;Bandman Kevo;15277.0;36.0;['drill'];
0MrWccK2g4vI3yFW9Puiv1;1.0;Sevyn;Sevyn;946.0;32.0;[];
0MvVRLh1ffleRjqzXLHY5T;1.0;Stefano;Stefano;99.0;6.0;[];
0N41KJ4H6bkPAm2tx7VS8C;1.0;Anna Wise;Anna Wise;65071.0;54.0;['alternative r&b'];
0NGBW5xekIWm9h6NhH1NAQ;1.0;Yasin;Yasin;1881.0;30.0;['classic malaysian pop', 'turkish hip hop'];
0NGvSqKoD1b1id4MBYIduT;1.0;Sandy Smith;Sandy Smith;76.0;25.0;[];
0NI22ykP9gm2bAXm4DmCdW;1.0;Dj Hassan;Dj Hassan;375.0;15.0;[];
0NL5y5XDX80Yljh9ix8ojz;1.0;Dj Raahul Pai;Dj Raahul Pai;6324.0;45.0;[];
0NMCfCCNVrdvgnVLa1vMOT;1.0;Canales Inc;Canales Inc;60.0;2.0;[];
0NRAQwrgbSZr9rWnOpCV7E;1.0;Blud;Blud;5.0;17.0;[];
0NV9kotO8AcragqHykjdSd;1.0;Jorge Muñiz;Jorge Muñiz;148110.0;50.0;['bolero', 'mexican rock-and-roll', 'ranchera'];
0NhVoTFmR7nYqDwqJO4Uqz;1.0;Taylorr;Taylorr;6546.0;46.0;['dutch drill', 'dutch hip hop'];
0NiBKONJ8TIlzPnYWGPRyd;1.0;Alexaert;Alexaert;20.0;0.0;[];
0NjIGxOSbyp5t8x1NoZhl5;1.0;Koni;Koni;62.0;18.0;[];
0NkjVHxmDMo5QCHdou6jUt;1.0;Canfeza;Canfeza;266696.0;48.0;['turkish hip hop'];
0Nq1cBJ5oHpInK4SIHIb9o;1.0;Mixup;Mixup;1021.0;4.0;[];
0Ntnboy4MDRAXoAxKLG1oE;1.0;海俊傑;海俊傑;160.0;11.0;[];
0NyMCdnVJnLRDItfh5cA7c;1.0;Jusblow600;Jusblow600;2529.0;39.0;['chicago drill'];
0ONN78qj6zuTEsmal4ZJKG;1.0;RAVVEL;RAVVEL;1097.0;34.0;[];
0ONShQYbM9pQ4LaC7sLMHK;1.0;Paula;Paula;225.0;32.0;[];
0ORY4xXi2iAibF5GNVoozX;1.0;Holly-J;Holly-J;1861.0;12.0;['melbourne bounce'];
0OSqDQIDdfyTATDv8nPV8F;1.0;Dr. Kumar Vishwas;Dr. Kumar Vishwas;4501.0;19.0;[];
0OTPgUKkDp058dC3czXFM2;1.0;Michael Praetorius;Michael Praetorius;6367.0;38.0;['classical', 'early music', 'german renaissance', 'renaissance'];
0OVvReOWBecxz7vWwaBVqM;1.0;เบสท์ ณัฐสิทธิ์;เบสท์ ณัฐสิทธิ์;12.0;20.0;[];
0OWEW6NZlwPVZkQclwmG0F;1.0;MC Dom LP;MC Dom LP;2.0;3.0;[];
0ObFsHKsujQRFXqEL6Q0Jc;1.0;Edmond Hall;Edmond Hall;2891.0;25.0;['big band', 'jazz clarinet', 'new orleans jazz', 'stride', 'swing'];
0OjAaymO59uGiFmfpJrQpl;1.0;Bergen;Bergen;818658.0;56.0;['arabesk'];['cy (2)', 'tr (5)']
0OlkRGL80N9hjYFRZg9lc9;1.0;eSQUIRE;eSQUIRE;1.0;2.0;[];
0OqeDEkiD4LTyvkER7lpl7;1.0;For You;For You;580.0;21.0;['heavy gothic rock'];
0OqetjsEDUqyXbqFjIEZ6e;1.0;Kowa;Kowa;18.0;8.0;[];
0OrSgiKaWr8vDpvkABGoF4;1.0;Tino Oac;Tino Oac;47.0;9.0;[];
0Os9yo5Rg8laGgMwMWPwNx;1.0;AK Bhuker;AK Bhuker;3025.0;39.0;['indian lo-fi'];
0OvAdt4y8gH1lnUOCRxf9D;1.0;Hysaze;Hysaze;1336.0;39.0;['indian edm'];
0P0ydaevbLXrjkm7979PnJ;1.0;Murda Turk;Murda Turk;77.0;9.0;[];
0P5bTfkyi0LxWAWyo4CVE1;1.0;Dj K2;Dj K2;11.0;5.0;[];
0PA28tQBY65NmvLi0xvuX9;1.0;Chip Tha Ripper;Chip Tha Ripper;42872.0;47.0;['ohio hip hop', 'rap'];
0PHUq5gkIWfrNuntRrrMqC;1.0;Madafaka z 2NP;Madafaka z 2NP;336.0;30.0;[];
0PN0fbe41KbuzlRYnoajNm;1.0;Antonio Aguilar;Antonio Aguilar;2398601.0;69.0;['mariachi', 'musica mexicana', 'ranchera'];
0PNcEYeVDBqbywI00Y3ANT;1.0;Honaiser;Honaiser;135.0;59.0;[];
0PRVtIUjut8rxKjuS0xZbD;1.0;Terry;Terry;244.0;23.0;[];
0PUGMy68pOzb3UxK7ADNT4;1.0;Leo Reyes;Leo Reyes;131.0;7.0;[];
0PcocXclEkDNkUgsdMHL4s;1.0;Bles;Bles;771.0;29.0;[];
0PdQ8hWSph3F3Iv35U2zlW;1.0;Shaqy;Shaqy;21.0;7.0;[];
0PmmEd4m9BdqzxjMpMQwJE;1.0;ajsa luna;ajsa luna;1664.0;41.0;['magyar alternative'];
0Pplwl6xg5HjaBEJQARSsd;1.0;Felix Palmqvist;Felix Palmqvist;2319.0;27.0;['pop edm'];
0Q4KtGjUDgN3L90yWwXcVT;1.0;El Super Nevo;El Super Nevo;0.0;1.0;[];
0Q4MQ4slGRUwWZyxQH92Rb;1.0;Trí Quang;Trí Quang;1.0;0.0;[];
0Q5ZoduV5K5fB9evesblIH;1.0;Kid Cairo;Kid Cairo;3472.0;33.0;['german trap'];
0Q97MfZjF4TOktH9hPclip;1.0;Sever;Sever;6.0;22.0;[];
0QAkm7atdiO4zIMNQDKkua;1.0;Hagsätra Sport;Hagsätra Sport;690.0;4.0;[];
0QDZQHT2v9vicL3L5FKc0r;1.0;Nora Collective;Nora Collective;720.0;20.0;[];
0QEL3LG6ggFfBG0RHFjZwU;1.0;Tee Lerrone;Tee Lerrone;78.0;1.0;[];
0QHeVlSNj20H73pBvefBNZ;1.0;Mc Vk;Mc Vk;1137.0;44.0;[];
0QIeOzcA4xi1RMwXWPdl14;1.0;La Barra;La Barra;243503.0;51.0;['cuarteto'];
0QJ9dVxfeW3syyD9751D9V;1.0;Ellya Keesha;Ellya Keesha;61.0;7.0;[];
0QODQ4TiVsOcGvWxk97Ylv;1.0;Calbo;Calbo;772.0;37.0;[];
0QQTILLIwi56w7as7zPE5s;1.0;Young Gastillo;Young Gastillo;1.0;0.0;[];
0QZqdhoRQkn1VphAa5eX8h;1.0;10-FEET;10-FEET;231657.0;46.0;['j-poprock', 'j-rock', 'japanese punk rock', 'japanese ska'];
0QcBwdBPnkfD4Y7XOMlENy;1.0;Davis Daniel;Davis Daniel;383.0;4.0;[];
0QicOPoGCIHxlRFG0I4r9H;1.0;Jassi;Jassi;1385.0;46.0;[];
0Qj6Vqo2bJl4iNkS7sZYmw;1.0;Hood Rich Luka;Hood Rich Luka;485.0;23.0;[];
0QnbtfMnEhZczb6FtNXIIZ;1.0;Lovele$$;Lovele$$;1059.0;9.0;[];
0QoqpdWGwFQkSbZeEhHHmS;1.0;Cj Smith;Cj Smith;8.0;16.0;[];
0QpaddEo16QH33ASZyubxS;1.0;Ouz Baydar;Ouz Baydar;86.0;19.0;[];
0Qt4PgtF5VJ9xnvj5sfkr8;1.0;Rhobee;Rhobee;1.0;8.0;[];
0Qxj5JHRA2W1WdeOK66tlF;1.0;Painajainen;Painajainen;11.0;4.0;[];
0RBMgqhSwZTTJbiEK21BD0;1.0;Buffalo Soulja;Buffalo Soulja;14.0;1.0;[];
0RC0nC8QI7l4NXAOqDsamQ;1.0;Audrey Gallagher;Audrey Gallagher;6182.0;42.0;['vocal trance'];
0RIKxVGHVMQprEoAM3k92b;1.0;Edward Grullon;Edward Grullon;3.0;15.0;[];
0RIQOtjWn0zYKSKfDYgukS;1.0;Jackson Penn;Jackson Penn;4744.0;36.0;['nyc pop'];
0RLYf6hgaQZblgezJSjuF3;1.0;Eric Right;Eric Right;76.0;19.0;[];
0RMQEeh4gzsZiSnpgMlXro;1.0;ZIZ;ZIZ;2191.0;29.0;[];
0RNweHFk8drHYKryYRpeB3;1.0;Modo Banja;Modo Banja;1639.0;36.0;['swedish trap pop'];
0RWiDGxLzDMbCSNrs6cCqK;1.0;Taafu;Taafu;51.0;27.0;[];
0RXzWhWPKdlH1HDs1soFM0;1.0;Goldy Goraya;Goldy Goraya;28.0;3.0;[];
0RdFLtxyUpC7CXCRTc57PZ;1.0;M. Ashraf;M. Ashraf;89.0;36.0;[];
0RelUDUsMGPfU6pbAayNB4;1.0;Gissur Páll Gissurarson;Gissur Páll Gissurarson;270.0;3.0;[];
0RgEORPjDpf7tDRBKYCbkB;1.0;T.Akayz;T.Akayz;7.0;2.0;[];
0RgLPTD2eGuFuMT0Sp2Alu;1.0;Skrux & Saturn;Skrux & Saturn;69.0;19.0;[];
0RhvmaDSSNFQFFk487CGcQ;1.0;Urworld;Urworld;152.0;12.0;[];
0RjRKOa7U4I2rSj2FkJs4A;1.0;Beko;Beko;13386.0;29.0;['danish hip hop'];['dk (5)']
0Rsnphpom4BzfVZFtNvJJG;1.0;Pilson;Pilson;5976.0;34.0;['electro bailando'];
0RyBSIUTLAOEQzPxIaaKsj;1.0;Haikal;Haikal;10.0;8.0;[];
0S08NQ5mQIjXzJVp137Lbp;1.0;Mattman All Stars;Mattman All Stars;1.0;2.0;[];
0S0au2NweVJkOI40n52pUI;1.0;Joe Rilla;Joe Rilla;7367.0;23.0;['oldschool deutschrap'];
0S1SWWzZUhJk8CsjLI9YuN;1.0;ike;ike;776.0;29.0;[];
0S1lpM5kT5aeAtkAah8ox0;1.0;cashweapon;cashweapon;193.0;20.0;[];
0S85VL5RtkqXSh22xB8Je5;1.0;Aisha;Aisha;591.0;41.0;[];
0SFJXgCUW2BpZ3ojPAHMWW;1.0;DJ 2Much;DJ 2Much;453.0;11.0;[];
0SGJ24mW8PvCH3O8GeXSFg;1.0;Life Sounds Nature;Life Sounds Nature;1508.0;32.0;['environmental', 'sleep'];
0SQ7fq8zxwHz4bIXz3iDDS;1.0;MC Kay;MC Kay;31.0;12.0;[];
0SRuL1QDpFCifDPbAgpJrP;1.0;Samer Madany;Samer Madany;4417.0;4.0;[];
0SWJzERYiO2LLxoUqMXDsz;1.0;Manoo;Manoo;6715.0;34.0;['afro house'];
0SX8ud8AeFrH4f8l9u9QfR;1.0;Dj bokinha;Dj bokinha;13.0;0.0;[];
0SbZY24GZgMVArkxJaFpTt;1.0;ICE;ICE;23.0;25.0;[];
