graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_top10popularity_100_190_7_0.999999999_17366059975371273_43;190;1277;1;0.4938157069631556;0.29466304839439167;0.2907;0.6585365853658537;0.42483401897535655;0.33950865078062054;0.05850526180624141
rand_random_top10popularity_100_190_7_0.999999999_17366059975516925_44;190;1281;1;0.4570957924333963;0.2630836047774158;0.2564;0.6428571428571429;0.43745611289714;0.30158726710096545;0.059103726765557
rand_random_top10popularity_100_190_7_0.999999999_17366059975687218_45;190;1279;1;0.4982198617095513;0.27998009030468946;0.2834;0.6774193548387096;0.43776888822378823;0.34246402429585815;0.058832009972999394
rand_random_top10popularity_100_190_7_0.999999999_17366059975837407_46;190;1279;1;0.451002754501523;0.27087477014298045;0.2595;0.6156351791530945;0.4299777375567165;0.2718439935506273;0.05870250786036997
rand_random_top10popularity_100_190_7_0.999999999_17366059975999975_47;190;1278;1;0.448821402256658;0.2689510024738766;0.265;0.6196721311475409;0.4254114165993474;0.29012851637666753;0.05784043262263704
rand_random_top10popularity_100_190_7_0.999999999_17366059976163893_48;190;1280;1;0.46603956255891815;0.2787244493142404;0.2809;0.6342281879194631;0.4277075624535771;0.30456925226788656;0.058403725135564515
rand_random_top10popularity_100_190_7_0.999999999_17366059976315923_49;190;1280;1;0.47975355439581063;0.2808573261386363;0.2742;0.6539792387543253;0.43158218321212066;0.32891324796192284;0.059472066819554976
rand_random_top10popularity_100_190_7_0.999999999_17366059976463432_50;190;1281;1;0.48220726573480943;0.27529207508952147;0.2753;0.6654929577464789;0.43292931980395233;0.336608019729015;0.05914093679857044
rand_random_top10popularity_100_190_7_0.999999999_17366059976619985_51;190;1278;1;0.43214271919929875;0.27329769927957237;0.275;0.6156351791530945;0.42378541565723205;0.28757493688570485;0.05843382801844891
rand_random_top10popularity_100_190_7_0.999999999_1736605997677523_52;190;1279;1;0.49435842381636763;0.2976618705035971;0.2943;0.6450511945392492;0.42137717041531486;0.3189351103498535;0.058757771636471806
rand_random_top10popularity_100_190_7_0.999999999_173660599769269_53;190;1280;1;0.44895638310808383;0.2836072647393402;0.2822;0.6096774193548387;0.4185617657013692;0.28324733662207796;0.0581816793810799
rand_random_top10popularity_100_190_7_0.999999999_17366059977089334_54;190;1279;1;0.4874448363916855;0.2733830757806146;0.2798;0.6472602739726028;0.4323090791993867;0.3017928195825327;0.05768045791935843
rand_random_top10popularity_100_190_7_0.999999999_17366059977236893_55;190;1278;1;0.4958634389353431;0.2924267551133223;0.2983;0.6176470588235294;0.41970446727811384;0.29546616940898646;0.05827888036354118
rand_random_top10popularity_100_190_7_0.999999999_17366059977388277_56;190;1280;1;0.4644329183825103;0.2722604571550833;0.2731;0.6342281879194631;0.43441261137307874;0.3017472106625595;0.05861105885101852
rand_random_top10popularity_100_190_7_0.999999999_17366059977542603_57;190;1279;1;0.4344647187887314;0.2664492183106512;0.2673;0.6321070234113713;0.4273795100174352;0.30121541093649645;0.05871120468983669
rand_random_top10popularity_100_190_7_0.999999999_1736605997770834_58;190;1277;1;0.48071819282624956;0.2895052923954658;0.2972;0.6363636363636364;0.41837359426525583;0.3062839610544161;0.05884960148437749
rand_random_top10popularity_100_190_7_0.999999999_1736605997786312_59;190;1279;1;0.4438932313821469;0.26148108684070326;0.2645;0.6872727272727273;0.43556962313743813;0.3564266067052787;0.05872165691478921
rand_random_top10popularity_100_190_7_0.999999999_17366059978028226_60;190;1279;1;0.43298915645158564;0.27367260122892706;0.268;0.6057692307692307;0.4220005309918505;0.28057642094416557;0.0589483061980428
rand_random_top10popularity_100_190_7_0.999999999_1736605997818725_61;190;1278;1;0.44677397336700364;0.2601105930825111;0.2603;0.6136363636363636;0.43509778435930707;0.26998533686009535;0.05858934621391056
rand_random_top10popularity_100_190_7_0.999999999_17366059978348198_62;190;1279;1;0.45727329136717587;0.2851460393226503;0.2892;0.6321070234113713;0.42023859597568924;0.30768972679359463;0.05877229403631302
rand_random_top10popularity_100_190_7_0.999999999_1736605997850401_63;190;1279;1;0.4622618698136114;0.28805070819312933;0.2847;0.6096774193548387;0.416160080097072;0.27395834587679946;0.05847081714451598
rand_random_top10popularity_100_190_7_0.999999999_17366059978647153_64;190;1276;1;0.4527871227069515;0.26673439440117397;0.268;0.6237623762376238;0.4276071108596659;0.2955627780192594;0.05886823391300668
rand_random_top10popularity_100_190_7_0.999999999_17366059978802228_65;190;1277;1;0.4813650411729016;0.2827760668719754;0.278;0.6321070234113713;0.4297201127225786;0.3021620471686638;0.058053676580030265
rand_random_top10popularity_100_190_7_0.999999999_1736605997895124_66;190;1279;1;0.45674061980456354;0.2877829108272837;0.2899;0.6116504854368932;0.4139865773485331;0.2767184759018619;0.05844051592564244
rand_random_top10popularity_100_190_7_0.999999999_1736605997909455_67;190;1279;1;0.448380905741165;0.2771413790555022;0.2709;0.6428571428571429;0.42580327177488747;0.3174194098120585;0.058456345737771594
rand_random_top10popularity_100_190_7_0.999999999_17366059979237273_68;190;1277;1;0.48124886092144975;0.3014500727001218;0.2956;0.6342281879194631;0.41447441537917107;0.31714783656687184;0.05905588722543808
rand_random_top10popularity_100_190_7_0.999999999_17366059979377453_69;190;1280;1;0.45628666394811074;0.29404818138875766;0.3029;0.627906976744186;0.41448391696451065;0.3129243829506379;0.05869121536912565
rand_random_top10popularity_100_190_7_0.999999999_17366059979523928_70;190;1279;1;0.4782562603284542;0.2932809066728345;0.2975;0.6342281879194631;0.4233673079292286;0.3122203535462222;0.058718061542041546
rand_random_top10popularity_100_190_7_0.999999999_1736605997966064_71;190;1276;1;0.4598310247377171;0.29107775610144526;0.2955;0.6019108280254777;0.41294269853520793;0.28330509629241385;0.05838322559619658
rand_random_top10popularity_100_190_7_0.999999999_1736605997980242_72;190;1278;1;0.4563457777308841;0.2823598130841122;0.2813;0.6038338658146964;0.41962054639790375;0.2800435888867207;0.05952507517920307
rand_random_top10popularity_100_190_7_0.999999999_17366059979946291_73;190;1277;1;0.4758892434783034;0.28829065276892507;0.2835;0.6494845360824743;0.42836847506856945;0.3353703768273942;0.058409570010465754
rand_random_top10popularity_100_190_7_0.999999999_17366059980087445_74;190;1278;1;0.44941039965970847;0.2670833021480428;0.2669;0.6237623762376238;0.42687197837861907;0.2839835924931807;0.05894230712105669
rand_random_top10popularity_100_190_7_0.999999999_17366059980232255_75;190;1278;1;0.4538267996972997;0.27763466929312824;0.2823;0.6237623762376238;0.42218547490113406;0.2869309899735171;0.05901435128216549
rand_random_top10popularity_100_190_7_0.999999999_17366059980378115_76;190;1278;1;0.4227984341632678;0.24815313512136541;0.2484;0.6517241379310345;0.4397789498439787;0.3222290273907767;0.05902691992093291
rand_random_top10popularity_100_190_7_0.999999999_17366059980535917_77;190;1279;1;0.47832977467836085;0.27540155866964255;0.2745;0.6363636363636364;0.43252714672302767;0.2988067890636844;0.05866436409371556
rand_random_top10popularity_100_190_7_0.999999999_17366059980679722_78;190;1278;1;0.47429771001673643;0.298159509202454;0.2988;0.6428571428571429;0.4192624843480695;0.32005227589051427;0.05789735894575653
rand_random_top10popularity_100_190_7_0.999999999_17366059980822477_79;190;1278;1;0.47147092935983026;0.2966903537356209;0.2921;0.6217105263157895;0.4151109437005071;0.3018938746695338;0.059291795660118184
rand_random_top10popularity_100_190_7_0.999999999_17366059980962765_80;190;1279;1;0.45718830382270687;0.2768783108259345;0.2789;0.6385135135135135;0.4260282896281122;0.3121245434988378;0.05820674147021553
rand_random_top10popularity_100_190_7_0.999999999_17366059981107216_81;190;1278;1;0.4845737463669408;0.2851520439609401;0.2935;0.6321070234113713;0.4287579728369925;0.306793887536096;0.05883962815772215
rand_random_top10popularity_100_190_7_0.999999999_1736605998124625_82;190;1278;1;0.45023263661086316;0.2746182699958322;0.2754;0.627906976744186;0.4258577708168763;0.28929568217495216;0.058466000872974336
rand_random_top10popularity_100_190_7_0.999999999_17366059981396782_83;190;1277;1;0.4584217942942972;0.25851270606867754;0.2588;0.6363636363636364;0.43762637521559994;0.29236379628743264;0.0586008544269594
rand_random_top10popularity_100_190_7_0.999999999_17366059981549306_84;190;1277;1;0.4431268492168521;0.2696708188527471;0.2712;0.6217105263157895;0.4256182597115371;0.31069835173756466;0.05904750869011886
rand_random_top10popularity_100_190_7_0.999999999_17366059981691241_85;190;1280;1;0.4518364390298458;0.2689655172413793;0.2681;0.6631578947368421;0.42846045504783986;0.34188989936161746;0.05838666736830559
rand_random_top10popularity_100_190_7_0.999999999_17366059981847115_86;190;1279;1;0.47273662025845503;0.27361811780931294;0.2717;0.6774193548387096;0.43770508577823186;0.34733031337;0.058771941860647374
rand_random_top10popularity_100_190_7_0.999999999_17366059981993654_87;190;1280;1;0.4613976839341344;0.2682810668229777;0.2614;0.6585365853658537;0.4350445193219139;0.32601811221048455;0.059109568721034594
rand_random_top10popularity_100_190_7_0.999999999_17366059982140143_88;190;1280;1;0.4876637198870805;0.2955394586351506;0.2978;0.6258278145695364;0.4219149042232627;0.2919883820240457;0.058693658567848014
rand_random_top10popularity_100_190_7_0.999999999_17366059982282212_89;190;1276;1;0.4774754422307655;0.27884299331653334;0.2808;0.6428571428571429;0.42844264422040823;0.31182224635958106;0.05867671636378657
rand_random_top10popularity_100_190_7_0.999999999_17366059982421427_90;190;1279;1;0.4413049361492257;0.2734440466214672;0.2717;0.6258278145695364;0.42615713370442926;0.29372911688964815;0.05819778570427723
rand_random_top10popularity_100_190_7_0.999999999_17366059982569392_91;190;1280;1;0.42493693114034053;0.26597131681877445;0.2634;0.6038338658146964;0.4271046341148294;0.27287025015426974;0.05924758337189457
rand_random_top10popularity_100_190_7_0.999999999_1736605998272804_92;190;1278;1;0.4794410297735039;0.2647495755517827;0.2591;0.6539792387543253;0.43957459718926195;0.3145916929477798;0.058834280529252506
rand_random_top10popularity_100_190_7_0.999999999_17366059982868528_93;190;1278;1;0.46326413595620136;0.27729577464788735;0.2778;0.6196721311475409;0.4220023350324357;0.28617392657604124;0.058840607246655144
rand_random_top10popularity_100_190_7_0.999999999_17366059983021922_94;190;1278;1;0.4946547730481939;0.29355184787836186;0.2963;0.6258278145695364;0.4247257548591728;0.3048237133690884;0.0588748641761151
rand_random_top10popularity_100_190_7_0.999999999_17366059983159022_95;190;1279;1;0.43324848686831774;0.27861847263603573;0.2782;0.6136363636363636;0.4134380821125672;0.2889108261633363;0.05878942236696627
rand_random_top10popularity_100_190_7_0.999999999_17366059983310015_96;190;1278;1;0.4449424884628018;0.2651366120218579;0.2689;0.6428571428571429;0.43158876692997195;0.3088622113720173;0.058732826065978454
rand_random_top10popularity_100_190_7_0.999999999_17366059983465998_97;190;1280;1;0.4262666903611388;0.2599970102399283;0.2669;0.6342281879194631;0.43248550898116594;0.2965708616109369;0.05879225296727554
rand_random_top10popularity_100_190_7_0.999999999_17366059983620074_98;190;1278;1;0.47107310277191916;0.2757619738751814;0.2774;0.6385135135135135;0.428442149685614;0.312561369550096;0.058861814456050404
rand_random_top10popularity_100_190_7_0.999999999_1736605998377391_99;190;1277;1;0.4848913053228886;0.30347298787210586;0.2988;0.6196721311475409;0.41352561211831274;0.30516136367235636;0.058754632042168166
