graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_rap_100_9382_3_0.9999_17366059889047482_43;9382;28137;1;0.5913459968076087;0.061005029009268616;0.0579;0.3888336234767471;0.21219327991758108;0.6780434195302778;0.0031721421261546286
rand_random_rap_100_9382_3_0.9999_17366059894953728_44;9382;28137;1;0.585599426860174;0.07516287920807026;0.0718;0.3517567212868874;0.20200671326293285;0.6314843941147148;0.0032682643558538896
rand_random_rap_100_9382_3_0.9999_1736605989992171_45;9382;28137;1;0.5886254649717978;0.08352561202591384;0.0841;0.3418731778425656;0.1984555578489887;0.6513651352213962;0.0030954381840081666
rand_random_rap_100_9382_3_0.9999_1736605990811212_46;9382;28136;1;0.5914291322410561;0.09253093185199385;0.0931;0.336272717496505;0.18782595223337378;0.5978984278356798;0.0031516038423774952
rand_random_rap_100_9382_3_0.9999_17366059912389054_47;9382;28137;1;0.5924157125443744;0.06997518140310327;0.0668;0.36101597075235714;0.20445702257410245;0.6745775747328687;0.0030269650008610404
rand_random_rap_100_9382_3_0.9999_1736605991752783_48;9382;28137;1;0.5874620671302094;0.0743193027498142;0.0753;0.3396574821680727;0.19696907439630246;0.6681633003653038;0.0028642517875808863
rand_random_rap_100_9382_3_0.9999_1736605992251155_49;9382;28137;1;0.5901489220682284;0.10565422398733704;0.104;0.2903615203664727;0.17690129357284295;0.42891959968898213;0.003834040630126297
rand_random_rap_100_9382_3_0.9999_17366059926414056_50;9382;28137;1;0.5890074407560143;0.10365945970411551;0.1041;0.3336653032189223;0.18852058814167474;0.6391691674080104;0.002763874713342844
rand_random_rap_100_9382_3_0.9999_17366059930191245_51;9382;28137;1;0.5880871221062076;0.06870945804017645;0.0692;0.3762181672348105;0.2125312443697946;0.6252122691809889;0.0035157250520169315
rand_random_rap_100_9382_3_0.9999_17366059935344875_52;9382;28137;1;0.5869824821902636;0.06609659369371808;0.0657;0.3952390983779229;0.2151829005370225;0.6704266079766106;0.0031897692039039418
rand_random_rap_100_9382_3_0.9999_17366059940825388_53;9382;28137;1;0.5901835860599126;0.09715911832790562;0.099;0.3456649102767235;0.19338155939897503;0.636071111694352;0.0029475656716886575
rand_random_rap_100_9382_3_0.9999_1736605994485615_54;9382;28136;1;0.5899587568753881;0.07753777701879991;0.0758;0.360211957147794;0.20717193647717627;0.6287985897825121;0.0033448428496118195
rand_random_rap_100_9382_3_0.9999_17366059949732945_55;9382;28137;1;0.5874356506755466;0.07730314919329459;0.0807;0.3530142244298939;0.1993877838292621;0.6739763646167855;0.002916376903048332
rand_random_rap_100_9382_3_0.9999_1736605995454558_56;9382;28137;1;0.5887526017588912;0.073731871950812;0.0729;0.33441465849137314;0.19704850809723617;0.6726104126030119;0.0028705801573546364
rand_random_rap_100_9382_3_0.9999_1736605995941115_57;9382;28136;1;0.5884970819458553;0.07414698972874503;0.0742;0.3462517993577677;0.20162523995812082;0.6706323101380876;0.002980278690668513
rand_random_rap_100_9382_3_0.9999_1736605996425104_58;9382;28137;1;0.5894830010094354;0.09091270303412274;0.0906;0.3179892207043829;0.1886753467424571;0.5996812104253015;0.0028618111246765383
rand_random_rap_100_9382_3_0.9999_1736605996840822_59;9382;28137;1;0.58944107356138;0.07711339341564073;0.0752;0.3393012152777778;0.19864814054118848;0.6553100688916553;0.0030373179583595695
rand_random_rap_100_9382_3_0.9999_17366059973042004_60;9382;28137;1;0.5901562530018449;0.09742189842826651;0.0956;0.30865659855887867;0.1832918984291503;0.6339971539310361;0.002804967350473307
rand_random_rap_100_9382_3_0.9999_17366059981646976_61;9382;28137;1;0.5948083087431566;0.10770360493540876;0.1008;0.31954900023844396;0.19018014083388582;0.644628078480884;0.002639960135175655
rand_random_rap_100_9382_3_0.9999_17366059985340686_62;9382;28137;1;0.5891747267188912;0.07895396380978296;0.0805;0.34964591874767054;0.20627463200938068;0.445021781972025;0.0038697291271174265
rand_random_rap_100_9382_3_0.9999_17366059989942472_63;9382;28137;1;0.5863327856489822;0.08771673692145975;0.0932;0.3413258623198952;0.19372064438512968;0.603567919913879;0.003122208574446739
rand_random_rap_100_9382_3_0.9999_17366059994205697_64;9382;28137;1;0.5905437779562558;0.09218150537992743;0.0905;0.33707017354748303;0.18978394217353078;0.522445221346282;0.003913965378932677
rand_random_rap_100_9382_3_0.9999_17366059998322694_65;9382;28136;1;0.5875123954292868;0.10073218219544969;0.103;0.3175049076017058;0.18289029610849405;0.6549437318405766;0.0024883062237235688
rand_random_rap_100_9382_3_0.9999_17366060002317412_66;9382;28137;1;0.5917398804205504;0.07159518935350855;0.0721;0.35682769113731455;0.1990704976680579;0.6716800328279418;0.003061677098190485
rand_random_rap_100_9382_3_0.9999_17366060007305925_67;9382;28137;1;0.5905743666843748;0.0940951165017555;0.0895;0.3451307898899967;0.19677893498955074;0.4680220025364772;0.004055534442833607
rand_random_rap_100_9382_3_0.9999_17366060011273708_68;9382;28137;1;0.5903495360728559;0.08909910236429754;0.0885;0.32913479755806613;0.1906525178598359;0.6582894506151243;0.002802362867649521
rand_random_rap_100_9382_3_0.9999_1736606001546372_69;9382;28137;1;0.5896796011056037;0.06235888462406864;0.0648;0.39797217037162735;0.21423754553047;0.6776395758013873;0.0032123224659366986
rand_random_rap_100_9382_3_0.9999_1736606002095718_70;9382;28137;1;0.589105440857944;0.10031735077930273;0.1001;0.2895817255749344;0.17295340096179554;0.6241311307687621;0.002840844667425708
rand_random_rap_100_9382_3_0.9999_17366060024821076_71;9382;28137;1;0.5879094225002789;0.08381072199936335;0.0843;0.33410499323313625;0.19410200625370583;0.6639587780889887;0.0026675434644970997
rand_random_rap_100_9382_3_0.9999_1736606002925938_72;9382;28136;1;0.5901974976086981;0.0904752885646506;0.0893;0.34127619324796277;0.1941075872848745;0.6639590994223563;0.0028281882066448073
rand_random_rap_100_9382_3_0.9999_17366060033438294_73;9382;28136;1;0.5906511921714577;0.0817304022123774;0.0762;0.33379590093936806;0.19497588163654672;0.6713167203610683;0.0028168208517728066
rand_random_rap_100_9382_3_0.9999_17366060037926972_74;9382;28136;1;0.5874778489656175;0.08812584528627028;0.0919;0.33204728868752653;0.18949152507549744;0.49929757913565936;0.003345811832893605
rand_random_rap_100_9382_3_0.9999_17366060042234874_75;9382;28137;1;0.5877997461780009;0.07977769204803009;0.0766;0.32790380649445977;0.19208797283188045;0.6668267540947782;0.0026127423136574363
rand_random_rap_100_9382_3_0.9999_17366060046789649_76;9382;28136;1;0.5916021229636338;0.08202297195508178;0.0832;0.34637964774951074;0.19763474731556377;0.6630359867584588;0.0029980672494764275
rand_random_rap_100_9382_3_0.9999_17366060051363077_77;9382;28137;1;0.5922113034967276;0.079979705514055;0.0757;0.3538130798823263;0.20538545139868133;0.6515354848304067;0.003142616714480483
rand_random_rap_100_9382_3_0.9999_17366060055872936_78;9382;28137;1;0.5929251236089349;0.1074618191211133;0.107;0.33725194132873165;0.19353009374939473;0.5134644487897432;0.003624224235862412
rand_random_rap_100_9382_3_0.9999_17366060065503426_79;9382;28137;1;0.5911305345984781;0.08134884165484181;0.0801;0.3410900629022289;0.1952941781063391;0.668186076285257;0.002749723285317384
rand_random_rap_100_9382_3_0.9999_1736606007006152_80;9382;28137;1;0.5890050911862607;0.07763645066377599;0.0744;0.3539599290646342;0.20294894131037697;0.4974474001802226;0.0038701696684603224
rand_random_rap_100_9382_3_0.9999_17366060074792566_81;9382;28136;1;0.5912992633044162;0.0852935294298637;0.0884;0.3443453364166942;0.1996123262828833;0.6125105595114234;0.0032570651918528495
rand_random_rap_100_9382_3_0.9999_17366060079218178_82;9382;28136;1;0.5941703414562467;0.08998407469091528;0.093;0.3526956914053688;0.20492161570576983;0.4867066300705063;0.004030164588231607
rand_random_rap_100_9382_3_0.9999_17366060083364108_83;9382;28137;1;0.5906097372504691;0.08608410956017498;0.0876;0.31770921529447627;0.18808592633270846;0.6625958478617029;0.0027258608261217085
rand_random_rap_100_9382_3_0.9999_17366060087738929_84;9382;28137;1;0.5884946759930193;0.07587358306847201;0.0807;0.33673139739401986;0.19646642741708323;0.6641619597969399;0.003006624353019701
rand_random_rap_100_9382_3_0.9999_17366060092604148_85;9382;28137;1;0.5891186853505888;0.08190654372796458;0.0838;0.32360550553658285;0.1962109889473779;0.4872369662674872;0.004104337967817353
rand_random_rap_100_9382_3_0.9999_17366060097113874_86;9382;28137;1;0.58497208702872;0.09126361174064453;0.0897;0.3399036196963658;0.19248680658733364;0.5014464283362002;0.0035259291854353348
rand_random_rap_100_9382_3_0.9999_17366060101272874_87;9382;28137;1;0.5902393088233279;0.09217032947947162;0.0922;0.32838589981447125;0.18627860518776837;0.651500231842091;0.0026057879686503705
rand_random_rap_100_9382_3_0.9999_1736606010545873_88;9382;28137;1;0.5914188977559637;0.08108118032851097;0.0778;0.3314958125728824;0.1974207910910185;0.5552009271732123;0.0037234074024785997
rand_random_rap_100_9382_3_0.9999_17366060109928372_89;9382;28136;1;0.5903473380310146;0.06960071785776131;0.0715;0.3401747833339377;0.198099386975946;0.6752874549839022;0.0028643270425734247
rand_random_rap_100_9382_3_0.9999_1736606011498579_90;9382;28136;1;0.5867136206050817;0.0825810836643232;0.0756;0.3236166689664689;0.1895392967699492;0.6584496340846084;0.0027208070252213103
rand_random_rap_100_9382_3_0.9999_17366060119491615_91;9382;28137;1;0.5884692084035668;0.07448276327374667;0.0766;0.36459385930820054;0.20613596080973948;0.640308578541191;0.0033046375707981163
rand_random_rap_100_9382_3_0.9999_17366060124403517_92;9382;28137;1;0.5864273300033057;0.06858490360594946;0.0686;0.37298715756828754;0.2096879160239396;0.6527688163239211;0.0033174553341684585
rand_random_rap_100_9382_3_0.9999_1736606012961747_93;9382;28137;1;0.5881514252227059;0.05261426899613795;0.0531;0.39684419814712973;0.22098159669174508;0.6689444398432303;0.003408186757655349
rand_random_rap_100_9382_3_0.9999_17366060136052384_94;9382;28137;1;0.5898954257286209;0.09429293797796306;0.0901;0.3184750135795763;0.18728979412294877;0.5877391652920567;0.0032408565573627374
rand_random_rap_100_9382_3_0.9999_17366060140149386_95;9382;28137;1;0.584536601685364;0.06312615737521925;0.0618;0.38079967525877817;0.2168535752312802;0.592454706014726;0.003694462075685284
rand_random_rap_100_9382_3_0.9999_17366060145867443_96;9382;28137;1;0.5858966091508566;0.08382992399653964;0.0855;0.3220723040477907;0.1888584288371242;0.6694705509384942;0.002728090871477002
rand_random_rap_100_9382_3_0.9999_17366060150339804_97;9382;28137;1;0.5900739378606993;0.09887356959443137;0.1058;0.3455375888614682;0.19840014052254112;0.4290216600501524;0.004255902334570235
rand_random_rap_100_9382_3_0.9999_173660601542798_98;9382;28136;1;0.5887838752587962;0.06946408926606946;0.0761;0.3850511020810245;0.21115088071897217;0.6676817368155773;0.003206407861932549
rand_random_rap_100_9382_3_0.9999_17366060159460654_99;9382;28137;1;0.5900337491914325;0.09304788530083842;0.0956;0.32505197505197503;0.19074609991697625;0.6092963497294173;0.003397299418217812
