graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_eigenvector;avg_eigenvector
rand_random_pop_200_18147_3_0.999999_17366948752632658_176;18147;54432;1;0.5851373983574871;0.05496010125455218;0.0547;0.6688407953227817;0.001992227110687035
rand_random_pop_200_18147_3_0.999999_17366948763893065_177;18147;54431;1;0.5903236125426528;0.07294185285509117;0.0756;0.6766909470935817;0.0017071473562803787
rand_random_pop_200_18147_3_0.999999_17366948773080728_178;18147;54432;1;0.5867543891432292;0.08015262869584946;0.0835;0.6733374419552322;0.0016764531639889995
rand_random_pop_200_18147_3_0.999999_17366948781660085_179;18147;54432;1;0.5898923949754922;0.06452975405931911;0.0634;0.6672809047230668;0.0018423732971569013
rand_random_pop_200_18147_3_0.999999_17366948791532156_180;18147;54431;1;0.5890573401831497;0.0698342712424426;0.0719;0.6786235894677269;0.001602749568159295
rand_random_pop_200_18147_3_0.999999_1736694880095449_181;18147;54432;1;0.5869317444908597;0.0695958781767885;0.0732;0.6648575620154341;0.0017548362560333359
rand_random_pop_200_18147_3_0.999999_1736694881048055_182;18147;54431;1;0.5897166620862008;0.061370700074823016;0.0606;0.676651424746861;0.001794586849795093
rand_random_pop_200_18147_3_0.999999_17366948821105_183;18147;54431;1;0.5869181353245477;0.058421018655993806;0.0624;0.6172026519114454;0.0021834853556964282
rand_random_pop_200_18147_3_0.999999_17366948832081957_184;18147;54431;1;0.5889001307916174;0.09106432954745804;0.0908;0.5943735633030415;0.0021038229474559735
rand_random_pop_200_18147_3_0.999999_17366948839762568_185;18147;54431;1;0.5873662068697781;0.06896810587628505;0.0665;0.6720331192644141;0.0017971684973202698
rand_random_pop_200_18147_3_0.999999_17366948849408004_186;18147;54432;1;0.5866552013184644;0.04963173967716273;0.0505;0.6862225646695195;0.0019660136823915347
rand_random_pop_200_18147_3_0.999999_17366948861755733_187;18147;54432;1;0.5896217016574801;0.0578733904105876;0.06;0.6690837657337109;0.001967476873719268
rand_random_pop_200_18147_3_0.999999_1736694887257644_188;18147;54432;1;0.587744083866778;0.06110487382915254;0.0639;0.6693851572146781;0.0018337244437586317
rand_random_pop_200_18147_3_0.999999_17366948882925842_189;18147;54431;1;0.5899562201555085;0.05546528045680499;0.0558;0.6393764310619167;0.0021738264916923624
rand_random_pop_200_18147_3_0.999999_1736694889401525_190;18147;54431;1;0.5866411052316641;0.08221744151465175;0.0825;0.6496837884869043;0.0017185947957952647
rand_random_pop_200_18147_3_0.999999_17366948902292821_191;18147;54432;1;0.587558788993787;0.0886087441654163;0.0843;0.6201418590485603;0.0018768796006908676
rand_random_pop_200_18147_3_0.999999_17366948910111423_192;18147;54432;1;0.5904508846837808;0.07292835544865067;0.0718;0.6750492386620357;0.0016139919463924659
rand_random_pop_200_18147_3_0.999999_173669489190921_193;18147;54432;1;0.5918288495403515;0.07135282810210518;0.0735;0.6756335231410564;0.0017815305728333443
rand_random_pop_200_18147_3_0.999999_1736694892826212_194;18147;54432;1;0.5907291410117537;0.053127178955492585;0.0548;0.6829076560986682;0.0018952791035901852
rand_random_pop_200_18147_3_0.999999_17366948939784431_195;18147;54432;1;0.5868949139312106;0.056136043278508733;0.0558;0.6831542834541501;0.0018524385341701307
rand_random_pop_200_18147_3_0.999999_17366948950969815_196;18147;54432;1;0.5877446151316407;0.06503608624085258;0.0671;0.656592983936333;0.00199140846004244
rand_random_pop_200_18147_3_0.999999_17366948961014247_197;18147;54432;1;0.5890794840543481;0.06697283016815635;0.0645;0.6754652528175009;0.0017776787318657579
rand_random_pop_200_18147_3_0.999999_17366948970591784_198;18147;54432;1;0.5881565335240022;0.06835913153686603;0.0665;0.4910328997629472;0.0021613042812311228
rand_random_pop_200_18147_3_0.999999_1736694898000975_199;18147;54432;1;0.5897855859924478;0.0993885435213368;0.1006;0.5393808002151758;0.002230046037190017
