graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_house_100_3249_3_0.6_17365422804396386_35;3249;9738;1;0.32547922163335696;0.06756835569882667;0.0696;0.40158259149357073;0.25507720668109846;0.5235348262615489;0.008617620821628046
rand_random_house_100_3249_3_0.6_1736542280518628_36;3249;9733;1;0.3374871232940277;0.06286631180460808;0.0589;0.39518189560773814;0.25636818733226796;0.49841078085389084;0.008634220446463671
rand_random_house_100_3249_3_0.6_17365422806009786_37;3249;9734;1;0.334435766576319;0.07694196898463265;0.0757;0.4043321299638989;0.2502914758141008;0.5200073883674894;0.008535471101330766
rand_random_house_100_3249_3_0.6_17365422806746094_38;3249;9736;1;0.3273316288377422;0.07003163802630724;0.0742;0.38874925194494314;0.2517310918092462;0.4144933041379177;0.00877174392339619
rand_random_house_100_3249_3_0.6_17365422807525444_39;3249;9736;1;0.3384223304924273;0.06746385588743138;0.0671;0.39629087359687654;0.25452753285424085;0.4625356079234324;0.008472668695960478
rand_random_house_100_3249_3_0.6_1736542280831268_40;3249;9730;1;0.3316007109881777;0.0672537280827226;0.0669;0.40906801007556676;0.2552336169288434;0.47397722815726495;0.008443972844724354
rand_random_house_100_3249_3_0.6_17365422809090798_41;3249;9737;1;0.33259855973347674;0.05979066363494095;0.054;0.42396553974676937;0.2600016365450491;0.6179336510679683;0.0076674746702265545
rand_random_house_100_3249_3_0.6_17365422809928303_42;3249;9734;1;0.33409831056138517;0.07687887637653944;0.0794;0.37596944090751244;0.2501617581765101;0.3344565202964831;0.009533025469781306
rand_random_house_100_3249_3_0.6_1736542281066297_43;3249;9738;1;0.32917891912673286;0.0760232895634081;0.0793;0.38860971524288107;0.2511750817527883;0.3090368235218764;0.009501589247062125
rand_random_house_100_3249_3_0.6_17365422811402614_44;3249;9735;1;0.32270530875530556;0.062133276435616676;0.0621;0.4130738903726313;0.25692614732435853;0.5461843423032153;0.008023609761844554
rand_random_house_100_3249_3_0.6_1736542281223331_45;3249;9736;1;0.3279912731946553;0.06297757750576165;0.0608;0.39203379601689803;0.257184264989479;0.4733246503364625;0.008947210408248094
rand_random_house_100_3249_3_0.6_173654228130568_46;3249;9737;1;0.3304030153414926;0.06516695852603535;0.0673;0.4218181818181818;0.2570700114000054;0.5905718105331607;0.007874423379518698
rand_random_house_100_3249_3_0.6_17365422813877275_47;3249;9738;1;0.33506563222020885;0.056397585144050744;0.0561;0.4463377765562732;0.2613258829412125;0.6231635117246206;0.007579032532901299
rand_random_house_100_3249_3_0.6_17365422814751704_48;3249;9733;1;0.3352841849929852;0.06715763902769023;0.065;0.39926244622003687;0.25364500745864793;0.5374865151511228;0.008327923432505146
rand_random_house_100_3249_3_0.6_17365422815552254_49;3249;9737;1;0.33050167722546314;0.07342352357659615;0.0793;0.4021295035285378;0.2517392986756166;0.44958636385709216;0.008771304630053852
rand_random_house_100_3249_3_0.6_17365422817787845_50;3249;9734;1;0.34003110184588864;0.07279800722102493;0.0759;0.3902907954818553;0.25122540896290046;0.5720250413955627;0.00791882005927096
rand_random_house_100_3249_3_0.6_17365422818532379_51;3249;9737;1;0.33352447363772775;0.06932118013912208;0.0658;0.39537431527693245;0.25302251116255253;0.5060437587986044;0.008349144575252689
rand_random_house_100_3249_3_0.6_17365422819320438_52;3249;9731;1;0.3394441220438998;0.05277520013840613;0.0548;0.45727157539068;0.26291137086876215;0.6402996410062021;0.007471391916589385
rand_random_house_100_3249_3_0.6_17365422820218167_53;3249;9734;1;0.33316801043224986;0.06163049197267819;0.0606;0.4163568773234201;0.2593059381841395;0.4252609064138359;0.009183893352572782
rand_random_house_100_3249_3_0.6_1736542282102608_54;3249;9734;1;0.3324923830035553;0.0681151816301966;0.0733;0.41015279707033714;0.2568821125981813;0.3495388732026257;0.008943996517916492
rand_random_house_100_3249_3_0.6_1736542282179338_55;3249;9736;1;0.34343873359897187;0.06160004371704145;0.0635;0.4265826109797741;0.2611123775988138;0.4966365367185532;0.008417373583725076
rand_random_house_100_3249_3_0.6_17365422822656357_56;3249;9734;1;0.32655586064839554;0.06988971391133435;0.0721;0.4010866880711287;0.25369113636570956;0.41628507767624545;0.008892551539599464
rand_random_house_100_3249_3_0.6_17365422823421316_57;3249;9735;1;0.3398492037798173;0.06575582778306376;0.0678;0.4103600758054327;0.25688542727279745;0.4485834594144698;0.008859832335282808
rand_random_house_100_3249_3_0.6_17365422824227319_58;3249;9735;1;0.3283600264137549;0.07512167224939018;0.0775;0.3955669224211424;0.25086673134354026;0.40744436835466585;0.008973679316632874
rand_random_house_100_3249_3_0.6_17365422824972541_59;3249;9736;1;0.32346857363627657;0.0702804067244821;0.0716;0.391702846116739;0.2524913906252452;0.41491505791128497;0.008960735656277424
rand_random_house_100_3249_3_0.6_17365422825738487_60;3249;9737;1;0.32981927725760046;0.07434910052301856;0.0743;0.3775866077656359;0.25091819831117307;0.3283411306810548;0.009179723276571485
rand_random_house_100_3249_3_0.6_17365422826487834_61;3249;9736;1;0.32481620237136594;0.07194276972914604;0.0726;0.39995074498214506;0.25284606916451097;0.4289404156660921;0.00890968867164737
rand_random_house_100_3249_3_0.6_17365422827248726_62;3249;9736;1;0.3277455856448803;0.07051487831286625;0.0665;0.39590443686006827;0.25380781038543515;0.5351401042606383;0.008322815438630624
rand_random_house_100_3249_3_0.6_17365422828021321_63;3249;9737;1;0.33216235947263617;0.07621601594890703;0.0762;0.38996278064593587;0.25004926014068535;0.49749747708805253;0.008727116351674806
rand_random_house_100_3249_3_0.6_17365422828751712_64;3249;9733;1;0.33221998126844376;0.07021049107383928;0.0721;0.39842983316977426;0.25426123856879185;0.48244341899339893;0.008712984650704718
rand_random_house_100_3249_3_0.6_17365422829521887_65;3249;9731;1;0.3308388811267385;0.06384479372278576;0.0621;0.4164102564102564;0.2581346287156558;0.5064332528606299;0.008356574170423523
rand_random_house_100_3249_3_0.6_17365422830308175_66;3249;9738;1;0.33055044863735783;0.06635637076277674;0.0661;0.4037792143212332;0.2555196781234065;0.4329093743591277;0.00854956407057719
rand_random_house_100_3249_3_0.6_1736542283109958_67;3249;9732;1;0.3399408950449448;0.06255862514317498;0.0681;0.42496401936412403;0.2581410568228069;0.3886344119648879;0.008940191171432315
rand_random_house_100_3249_3_0.6_173654228319089_68;3249;9736;1;0.32951681844018704;0.06877916579804037;0.0687;0.40267790726506325;0.25475062707788715;0.4592553475712022;0.008609375325700285
rand_random_house_100_3249_3_0.6_17365422832684767_69;3249;9734;1;0.33172102875192483;0.06645827670562653;0.0651;0.4187185767693696;0.2565873978809247;0.5651271830138436;0.008031194169059211
rand_random_house_100_3249_3_0.6_17365422833482535_70;3249;9733;1;0.3419395103181236;0.05851468739533083;0.059;0.44584763212079614;0.26054428475901903;0.6227599090200012;0.007532903299606018
rand_random_house_100_3249_3_0.6_1736542283634531_71;3249;9732;1;0.331638101748078;0.0684761034623988;0.0681;0.40382941688424717;0.25493910353093646;0.44905306243756243;0.00887162652114183
rand_random_house_100_3249_3_0.6_173654228371292_72;3249;9734;1;0.34142687412527806;0.047710295435467134;0.0472;0.464;0.2699642324015728;0.6185597346591907;0.007926721264067856
